usuario,texto,entidade_mencionada
00da94da-eaf9-4790-a6fe-fe7b33931c70,sensacional os projetos também chegarem em ambiente de vulnerabilidade socioeconômica,Vulnerabilidade
d90a7533-8a3c-4a1e-9221-2185fdeaec90,tá sendo incrível fazer parte disso tudo,Organizacao
a6584b5b-822e-4c85-be5b-e91db87dc16e,"adorei conhecer outros projetos, muitas possibilidades de parcerias",Parcerias
a6584b5b-822e-4c85-be5b-e91db87dc16e,"adorei conhecer outros projetos, muitas possibilidades de parcerias",Projetos
a6584b5b-822e-4c85-be5b-e91db87dc16e,"adorei conhecer outros projetos, muitas possibilidades de parcerias",Possibilidades
3efe71e2-c0d5-4596-b566-0ef34e7ff13d,"as apresentações foram incríveis nesse primeira roda de conversa, estou ansiosa para a da embraer",Conversa
3efe71e2-c0d5-4596-b566-0ef34e7ff13d,"as apresentações foram incríveis nesse primeira roda de conversa, estou ansiosa para a da embraer",Embraer
3efe71e2-c0d5-4596-b566-0ef34e7ff13d,"as apresentações foram incríveis nesse primeira roda de conversa, estou ansiosa para a da embraer",Palestra
3efe71e2-c0d5-4596-b566-0ef34e7ff13d,"as apresentações foram incríveis nesse primeira roda de conversa, estou ansiosa para a da embraer",Roda
2d008ba4-8834-40ce-9c01-468181373d96,ótimo fórum ♥️,Forum
51dee22d-fc70-4bc4-b8ad-c757599b8ba8,experiência incrível,Experiencia
20280073-68fe-4304-9f54-d23b1663fe33,adoro a organização,Organizacao
20280073-68fe-4304-9f54-d23b1663fe33,o cuidado com o evento,Cuidado
c713c63b-4cef-4df5-8b95-372a1fabe5fa,"achei ótimo a palestra da parte da manhã, dirigida pela aleteia",Ramificacao
c713c63b-4cef-4df5-8b95-372a1fabe5fa,"achei ótimo a palestra da parte da manhã, dirigida pela aleteia",Manha
c713c63b-4cef-4df5-8b95-372a1fabe5fa,"achei ótimo a palestra da parte da manhã, dirigida pela aleteia",Palestra
c713c63b-4cef-4df5-8b95-372a1fabe5fa,"achei ótimo a palestra da parte da manhã, dirigida pela aleteia",Organizacao
29c31113-a01c-48e9-b475-a6963c13f3b6,palestra incrível,Palestra
936c9115-1651-46b3-8773-bdd88526fc2f,amei a programação,Programacao
bf25caf2-133a-4e49-af4f-273e12e2009e,"evento lindo, organização maravilhosa",Organizacao
f9ff0b83-ae39-447d-b0f0-4714731e87c0,amando as dinâmicasss,Dinamica
f9ff0b83-ae39-447d-b0f0-4714731e87c0,muito boas palestras,Palestra
bf25caf2-133a-4e49-af4f-273e12e2009e,parabéns a todas organizadoras do evento,Simposio
4805f191-e04f-47a2-aca3-c39b484e29a5,gostei de conhecer os projetos,Projetos
4805f191-e04f-47a2-aca3-c39b484e29a5,vou levar algumas ideias para os projetos que temos aqui,Ideia
4805f191-e04f-47a2-aca3-c39b484e29a5,vou levar algumas ideias para os projetos que temos aqui,Projetos
575e397c-e7d3-4587-9a09-46e3df1ccdf4,oportunidade de reencontrar pessoas maravilhosas ❤️,Oportunidade
575e397c-e7d3-4587-9a09-46e3df1ccdf4,oportunidade de reencontrar pessoas maravilhosas ❤️,Organizacao
79fef718-42f9-41fd-b7b1-36943233fdba,amei a ideia de engajamento com estratégias de gamificação,Engajamento
79fef718-42f9-41fd-b7b1-36943233fdba,amei a ideia de engajamento com estratégias de gamificação,Ideia
79fef718-42f9-41fd-b7b1-36943233fdba,amei a ideia de engajamento com estratégias de gamificação,Projetos
79fef718-42f9-41fd-b7b1-36943233fdba,amei a ideia de engajamento com estratégias de gamificação,Gamificacao
79fef718-42f9-41fd-b7b1-36943233fdba,o acolhimento no evento foi ótimo,Organizacao
51dee22d-fc70-4bc4-b8ad-c757599b8ba8,palestra otimaaaa,Palestra
631b69a6-0a28-4aac-93e4-ae024e5efc3b,"somos oi, meninas da uern",Mulheres
631b69a6-0a28-4aac-93e4-ae024e5efc3b,coloquem nosso adesivo no seu crachá 😍😍😍😍,Engie
631b69a6-0a28-4aac-93e4-ae024e5efc3b,coloquem nosso adesivo no seu crachá 😍😍😍😍,Cracha
699121e7-c258-43d0-9ede-fdbd0daeb1b5,gostaria de saber se há grupo de zap com os participantes dos projetos parceiros,Participantes
699121e7-c258-43d0-9ede-fdbd0daeb1b5,gostaria de saber se há grupo de zap com os participantes dos projetos parceiros,Projetos
699121e7-c258-43d0-9ede-fdbd0daeb1b5,gostaria de saber se há grupo de zap com os participantes dos projetos parceiros,Organizacao
699121e7-c258-43d0-9ede-fdbd0daeb1b5,gostaria de saber se há grupo de zap com os participantes dos projetos parceiros,Grupo
699121e7-c258-43d0-9ede-fdbd0daeb1b5,projetos aprovados no cnpq,Projetos
699121e7-c258-43d0-9ede-fdbd0daeb1b5,projetos aprovados no cnpq,Cnpq
0420c57a-0aa8-45b1-9166-f455c0711707,incrível ver a participação feminina em cargos de liderança na engie,Engie
0420c57a-0aa8-45b1-9166-f455c0711707,incrível ver a participação feminina em cargos de liderança na engie,Cargos
0420c57a-0aa8-45b1-9166-f455c0711707,incrível ver a participação feminina em cargos de liderança na engie,Lideranca
0420c57a-0aa8-45b1-9166-f455c0711707,incrível ver a participação feminina em cargos de liderança na engie,Inclusao
631b69a6-0a28-4aac-93e4-ae024e5efc3b,"nossas meninas estão distribuindo nossos adesivos, nos ajudem a divulgar nosso projeto",Mulheres
631b69a6-0a28-4aac-93e4-ae024e5efc3b,"nossas meninas estão distribuindo nossos adesivos, nos ajudem a divulgar nosso projeto",Projetos
631b69a6-0a28-4aac-93e4-ae024e5efc3b,"nossas meninas estão distribuindo nossos adesivos, nos ajudem a divulgar nosso projeto",Engie
631b69a6-0a28-4aac-93e4-ae024e5efc3b,levem essa lembranca pra casa ❤️,Casa
631b69a6-0a28-4aac-93e4-ae024e5efc3b,"oi, meninas - uern",Mulheres
429ddec8-9edb-4757-ab8b-fcdb61defd4e,o fórum foi incrível,Forum
0708d7a9-ed61-4c3c-9a29-dd8d999363e3,fórum maravilhoso,Forum
b787555f-cd18-4a0b-9e20-493282185ddd,"""começar trabalhando a base"" 
é exatamente isso que precisamos fazer se quisermos consolidar a ciência para o futuro",Base
b787555f-cd18-4a0b-9e20-493282185ddd,"""começar trabalhando a base"" 
é exatamente isso que precisamos fazer se quisermos consolidar a ciência para o futuro",Futuro
b787555f-cd18-4a0b-9e20-493282185ddd,"""começar trabalhando a base"" 
é exatamente isso que precisamos fazer se quisermos consolidar a ciência para o futuro",Pesquisa
c49c15fe-dc85-4357-b9ea-0311374c56f8,muito boa palestra da engie,Engie
c49c15fe-dc85-4357-b9ea-0311374c56f8,muito boa palestra da engie,Palestra
4bc0a904-0a38-4b33-b1de-cab5ea9cf808,bom dms,Dms
c5f537b2-2d25-4784-88c0-7d434cd447d9,já queremos nossa camisaaa🫶🏼💙,Organizacao
3e429152-f456-498f-9abb-459b5388f42d,"fiquei curiosa em relação a engie, nao sabia que eles tinham tantas ações positivas quanto a diversidade",Engie
3e429152-f456-498f-9abb-459b5388f42d,"fiquei curiosa em relação a engie, nao sabia que eles tinham tantas ações positivas quanto a diversidade",Organizacao
3e429152-f456-498f-9abb-459b5388f42d,"fiquei curiosa em relação a engie, nao sabia que eles tinham tantas ações positivas quanto a diversidade",Diversidade
3e429152-f456-498f-9abb-459b5388f42d,"fiquei curiosa em relação a engie, nao sabia que eles tinham tantas ações positivas quanto a diversidade",Acoes
c5f537b2-2d25-4784-88c0-7d434cd447d9,"segundo diaaaa, podiam ter mais três 🤍",Diaaaa
1bfbf56f-28e4-4dee-874f-83823030bda3,que iniciativa incrível da engie,Engie
1bfbf56f-28e4-4dee-874f-83823030bda3,que iniciativa incrível da engie,Projetos
1bfbf56f-28e4-4dee-874f-83823030bda3,interessante trilha de carreiras femininas,Trajetoria
1bfbf56f-28e4-4dee-874f-83823030bda3,interessante trilha de carreiras femininas,Carreiras
d7cc7b23-8be1-497b-ae4a-23b538971629,obrigada a toda organização,Organizacao
3e429152-f456-498f-9abb-459b5388f42d,já fui buscar mais informações sobre a engie,Engie
3e429152-f456-498f-9abb-459b5388f42d,já fui buscar mais informações sobre a engie,Informacoes
3e429152-f456-498f-9abb-459b5388f42d,ansiosa para acompanhar as oportunidades que aparecerão,Oportunidade
936c9115-1651-46b3-8773-bdd88526fc2f,ansiosa para os posteres dos projetos parceiros,Posteres
936c9115-1651-46b3-8773-bdd88526fc2f,ansiosa para os posteres dos projetos parceiros,Projetos
5244efbb-01d2-4f7e-b505-4fd32300baff,trajetórias inspiradoras,Trajetoria
c04b5ba6-0939-443f-93db-54b15820e804,muito enriquecedora a palestra,Palestra
c04b5ba6-0939-443f-93db-54b15820e804,muito enriquecedora a palestra,Enriquecedora
c04b5ba6-0939-443f-93db-54b15820e804,muito legal conhecer a história da nazaré ❤️,Nazare
c04b5ba6-0939-443f-93db-54b15820e804,muito legal conhecer a história da nazaré ❤️,Artigos
575e397c-e7d3-4587-9a09-46e3df1ccdf4,ótimas lições a nazaré hahne nos presenteou,Organizacao
575e397c-e7d3-4587-9a09-46e3df1ccdf4,ótimas lições a nazaré hahne nos presenteou,Nazare
a31c1cb8-e9bd-4faa-854e-3b114bbb62ed,foi ótimo escutar a nazaré falando,Nazare
a31c1cb8-e9bd-4faa-854e-3b114bbb62ed,me sentindo grata por participar desse evento de mulheres maravilhosas,Mulheres
a31c1cb8-e9bd-4faa-854e-3b114bbb62ed,me sentindo grata por participar desse evento de mulheres maravilhosas,Organizacao
00da94da-eaf9-4790-a6fe-fe7b33931c70,eu acho fantástico esse compartilhamento sobre as questões da maternidade durante a carreira,Organizacao
00da94da-eaf9-4790-a6fe-fe7b33931c70,eu acho fantástico esse compartilhamento sobre as questões da maternidade durante a carreira,Carreira
00da94da-eaf9-4790-a6fe-fe7b33931c70,eu acho fantástico esse compartilhamento sobre as questões da maternidade durante a carreira,Maternidade
00da94da-eaf9-4790-a6fe-fe7b33931c70,eu acho fantástico esse compartilhamento sobre as questões da maternidade durante a carreira,Compartilhamento
6933d6a3-26d4-4177-97e9-e7325d50bfaa,nazaré como foi retornar as atividades profissionais após a licença maternidade,Maternidade
6933d6a3-26d4-4177-97e9-e7325d50bfaa,nazaré como foi retornar as atividades profissionais após a licença maternidade,Licenca
6933d6a3-26d4-4177-97e9-e7325d50bfaa,nazaré como foi retornar as atividades profissionais após a licença maternidade,Eventos
2dda6d0e-c0bf-4094-9dd0-82540de1cfaa,ansioso pela troca de brindes kkkkkk,Organizacao
2dda6d0e-c0bf-4094-9dd0-82540de1cfaa,ansioso pela troca de brindes kkkkkk,Sessao
2dda6d0e-c0bf-4094-9dd0-82540de1cfaa,ansioso pela troca de brindes kkkkkk,Troca
5c7c797e-febc-42ad-883a-7aaefc221bb2,gostei muito da maneira como elas falaram da carreira,Carreira
5c7c797e-febc-42ad-883a-7aaefc221bb2,gostei muito da maneira como elas falaram da carreira,Organizacao
be28feaa-bc8c-45e6-b109-e943185c33f5,foi inspirador acompanhar discussões tão relevantes,Conversa
be28feaa-bc8c-45e6-b109-e943185c33f5,"ver tantas iniciativas comprometidas com inclusão, diversidade",Projetos
be28feaa-bc8c-45e6-b109-e943185c33f5,"ver tantas iniciativas comprometidas com inclusão, diversidade",Diversidade
be28feaa-bc8c-45e6-b109-e943185c33f5,"ver tantas iniciativas comprometidas com inclusão, diversidade",Inclusao
be28feaa-bc8c-45e6-b109-e943185c33f5,transformação social,Transformacao
f968ccfe-0100-4760-818b-0d85fd912a70,"adorei a palestra, pude conhecer muitos projetos",Projetos
f968ccfe-0100-4760-818b-0d85fd912a70,"adorei a palestra, pude conhecer muitos projetos",Palestra
f968ccfe-0100-4760-818b-0d85fd912a70,"adorei a palestra, pude conhecer muitos projetos",Organizacao
1b58aa1e-e0c5-485a-8317-7bbe5c074e42,"participar do wit foi uma oportunidade única de aprendizado, conexão",Aprendizado
1b58aa1e-e0c5-485a-8317-7bbe5c074e42,"participar do wit foi uma oportunidade única de aprendizado, conexão",Oportunidade
1b58aa1e-e0c5-485a-8317-7bbe5c074e42,"participar do wit foi uma oportunidade única de aprendizado, conexão",Conexao
1b58aa1e-e0c5-485a-8317-7bbe5c074e42,inspiração,Inspiracao
1b58aa1e-e0c5-485a-8317-7bbe5c074e42,cada fala reafirmou a importância de promover espaços que incentivem a presença,Organizacao
1b58aa1e-e0c5-485a-8317-7bbe5c074e42,a permanência de mulheres na tecno,Mulheres
1b58aa1e-e0c5-485a-8317-7bbe5c074e42,a permanência de mulheres na tecno,Tecnologia
1b58aa1e-e0c5-485a-8317-7bbe5c074e42,a permanência de mulheres na tecno,Continuidade
5c7c797e-febc-42ad-883a-7aaefc221bb2,muito interessante a explicativa sobre o move to clound,Fato
5c7c797e-febc-42ad-883a-7aaefc221bb2,muito interessante a explicativa sobre o move to clound,Movimentos
1b58aa1e-e0c5-485a-8317-7bbe5c074e42,"tantas mulheres incríveis reunidas, trocando experiências, fortalecendo umas às outras",Mulheres
1b58aa1e-e0c5-485a-8317-7bbe5c074e42,"tantas mulheres incríveis reunidas, trocando experiências, fortalecendo umas às outras",Experiencia
1b58aa1e-e0c5-485a-8317-7bbe5c074e42,mostrando que lugar de mulher é onde ela quiser — inclusive (,Mulheres
1b58aa1e-e0c5-485a-8317-7bbe5c074e42,mostrando que lugar de mulher é onde ela quiser — inclusive (,Area
1b58aa1e-e0c5-485a-8317-7bbe5c074e42,principalmente) na tecnologia,Tecnologia
454aed9e-698f-45b7-bd91-93f4a4e6aa1d,muito legal a palestra,Palestra
454aed9e-698f-45b7-bd91-93f4a4e6aa1d,muito conhecimento compartilhado,Conhecimento
a6584b5b-822e-4c85-be5b-e91db87dc16e,as ações da engie são interessantes,Engie
a6584b5b-822e-4c85-be5b-e91db87dc16e,as ações da engie são interessantes,Acoes
a6584b5b-822e-4c85-be5b-e91db87dc16e,geram oportunidades inclusivas,Oportunidade
a4526431-24ef-4045-8981-a19a451487ac,inspiradora a palestra da engie,Engie
a4526431-24ef-4045-8981-a19a451487ac,inspiradora a palestra da engie,Palestra
51dee22d-fc70-4bc4-b8ad-c757599b8ba8,palestra completa,Palestra
8a9fc84a-4a91-46ee-b112-e39d627e2abd,estou gostando muito da palestra da engie,Engie
8a9fc84a-4a91-46ee-b112-e39d627e2abd,estou gostando muito da palestra da engie,Palestra
a2172412-8829-44fe-a1bb-c21eb82571aa,a palestra das meninas da envie foi muito boa,Mulheres
a2172412-8829-44fe-a1bb-c21eb82571aa,a palestra das meninas da envie foi muito boa,Palestra
a2172412-8829-44fe-a1bb-c21eb82571aa,a palestra das meninas da envie foi muito boa,Organizacao
9306534e-a4af-407c-a97e-3eab6fa1c918,palestra interessante que as meninas da engie apresentaram,Mulheres
9306534e-a4af-407c-a97e-3eab6fa1c918,palestra interessante que as meninas da engie apresentaram,Palestra
9306534e-a4af-407c-a97e-3eab6fa1c918,palestra interessante que as meninas da engie apresentaram,Engie
3f3583d6-1037-423a-9a58-0b27ea89d428,"a palestra da engie foi maravilhosa, repleta de conhecimentos",Engie
3f3583d6-1037-423a-9a58-0b27ea89d428,"a palestra da engie foi maravilhosa, repleta de conhecimentos",Conhecimento
3f3583d6-1037-423a-9a58-0b27ea89d428,"a palestra da engie foi maravilhosa, repleta de conhecimentos",Palestra
3f3583d6-1037-423a-9a58-0b27ea89d428,"a palestra da engie foi maravilhosa, repleta de conhecimentos",Organizacao
3f3583d6-1037-423a-9a58-0b27ea89d428,aprendizados,Aprendizado
699121e7-c258-43d0-9ede-fdbd0daeb1b5,excelente palestra da engie,Engie
699121e7-c258-43d0-9ede-fdbd0daeb1b5,excelente palestra da engie,Palestra
97b78585-66fb-4308-ac17-5dec3ad981db,muito bom conhecer mulheres inspiradoras,Mulheres
8b928f09-aedb-4ce1-a365-4d56a0839c50,"interessante demais a palestra da engie, ver que as empresas estão começando a se diversificar",Engie
8b928f09-aedb-4ce1-a365-4d56a0839c50,"interessante demais a palestra da engie, ver que as empresas estão começando a se diversificar",Empresas
8b928f09-aedb-4ce1-a365-4d56a0839c50,"interessante demais a palestra da engie, ver que as empresas estão começando a se diversificar",Palestra
8b928f09-aedb-4ce1-a365-4d56a0839c50,isso que as mulheres exitam em se candidatar as vagas sem estar 100% dos requisitos é muito real,Mulheres
8b928f09-aedb-4ce1-a365-4d56a0839c50,isso que as mulheres exitam em se candidatar as vagas sem estar 100% dos requisitos é muito real,Requisitos
8b928f09-aedb-4ce1-a365-4d56a0839c50,isso que as mulheres exitam em se candidatar as vagas sem estar 100% dos requisitos é muito real,Organizacao
b26c0a2d-f5a9-4708-a4ec-8603756202d8,amei a palestra,Palestra
b26c0a2d-f5a9-4708-a4ec-8603756202d8,vou passar as informações para minhas alunas,Engie
b26c0a2d-f5a9-4708-a4ec-8603756202d8,vou passar as informações para minhas alunas,Informacoes
79fef718-42f9-41fd-b7b1-36943233fdba,parabéns pelas iniciativas de diversidade,Projetos
79fef718-42f9-41fd-b7b1-36943233fdba,parabéns pelas iniciativas de diversidade,Diversidade
170840c4-5893-454a-8433-5854baffd2cc,ansiosa para ganhar essa camisa lindaaa,Camisa
00785be0-171f-446a-9069-97212c12e0e3,"maravilhosas, eu amei",Super
00785be0-171f-446a-9069-97212c12e0e3,estou adorando casa vez mais,Casa
00785be0-171f-446a-9069-97212c12e0e3,estou adorando casa vez mais,Organizacao
41984732-0ee1-4644-b003-3309c119734d,muito importante esse tema,Organizacao
cc7e1a51-703f-4d8f-b49c-ee6447e0542d,palestras excepcionais,Palestra
00785be0-171f-446a-9069-97212c12e0e3,"vocês são incríveis, uma palestra melhor que a outra",Palestra
c01cfc13-c80c-4c86-872a-da81361b3339,muito muito muito legal a palestra da engie,Engie
c01cfc13-c80c-4c86-872a-da81361b3339,muito muito muito legal a palestra da engie,Palestra
c01cfc13-c80c-4c86-872a-da81361b3339,muitas dicas boas,Conselhos
cc7e1a51-703f-4d8f-b49c-ee6447e0542d,dúvidas esclarecidas,Organizacao
93780366-368f-4230-aa79-3ac4dca0bec6,"o que me falta mais é autoconfiança no meu próprio conhecimento, obrigada meninas",Mulheres
93780366-368f-4230-aa79-3ac4dca0bec6,"o que me falta mais é autoconfiança no meu próprio conhecimento, obrigada meninas",Autoconfianca
93780366-368f-4230-aa79-3ac4dca0bec6,"o que me falta mais é autoconfiança no meu próprio conhecimento, obrigada meninas",Conhecimento
9306534e-a4af-407c-a97e-3eab6fa1c918,ótimo conselho dado em relação ao ensino técnico que foi passado pela nazaré,Aprendizado
9306534e-a4af-407c-a97e-3eab6fa1c918,ótimo conselho dado em relação ao ensino técnico que foi passado pela nazaré,Organizacao
9306534e-a4af-407c-a97e-3eab6fa1c918,ótimo conselho dado em relação ao ensino técnico que foi passado pela nazaré,Nazare
9306534e-a4af-407c-a97e-3eab6fa1c918,ótimo conselho dado em relação ao ensino técnico que foi passado pela nazaré,Conselhos
c04b5ba6-0939-443f-93db-54b15820e804,"me identifiquei muito com a parte da timidez kkkkkk adorei a palestra das meninas, são conselhos muito valiosos ❤️",Organizacao
c04b5ba6-0939-443f-93db-54b15820e804,"me identifiquei muito com a parte da timidez kkkkkk adorei a palestra das meninas, são conselhos muito valiosos ❤️",Mulheres
c04b5ba6-0939-443f-93db-54b15820e804,"me identifiquei muito com a parte da timidez kkkkkk adorei a palestra das meninas, são conselhos muito valiosos ❤️",Timidez
c04b5ba6-0939-443f-93db-54b15820e804,"me identifiquei muito com a parte da timidez kkkkkk adorei a palestra das meninas, são conselhos muito valiosos ❤️",Palestra
c04b5ba6-0939-443f-93db-54b15820e804,"me identifiquei muito com a parte da timidez kkkkkk adorei a palestra das meninas, são conselhos muito valiosos ❤️",Enriquecedora
c04b5ba6-0939-443f-93db-54b15820e804,"me identifiquei muito com a parte da timidez kkkkkk adorei a palestra das meninas, são conselhos muito valiosos ❤️",Conselhos
b26c0a2d-f5a9-4708-a4ec-8603756202d8,"sou coordenadora de um projeto de extensão vinculado às meninas digitais,",Mulheres
b26c0a2d-f5a9-4708-a4ec-8603756202d8,"sou coordenadora de um projeto de extensão vinculado às meninas digitais,",Projetos
b26c0a2d-f5a9-4708-a4ec-8603756202d8,"sou coordenadora de um projeto de extensão vinculado às meninas digitais,",Organizacao
b26c0a2d-f5a9-4708-a4ec-8603756202d8,nunca olho os editais do cnpq,Cnpq
b26c0a2d-f5a9-4708-a4ec-8603756202d8,nunca olho os editais do cnpq,Organizacao
b26c0a2d-f5a9-4708-a4ec-8603756202d8,participar da mesa redonda me despertou para ficar de olho nesses editais,Olho
b26c0a2d-f5a9-4708-a4ec-8603756202d8,participar da mesa redonda me despertou para ficar de olho nesses editais,Mesa
c01cfc13-c80c-4c86-872a-da81361b3339,duas mulheres incríveis nazaré,Mulheres
5671ae6e-ba88-4fbb-b2dd-5c0c4e65ce60,eu quero entrar na engie,Engie
5671ae6e-ba88-4fbb-b2dd-5c0c4e65ce60,vamos meninas digitais,Mulheres
6933d6a3-26d4-4177-97e9-e7325d50bfaa,insights importantes da vida de uma profissional em ti na palestra engie,Vida
6933d6a3-26d4-4177-97e9-e7325d50bfaa,insights importantes da vida de uma profissional em ti na palestra engie,Palestra
6933d6a3-26d4-4177-97e9-e7325d50bfaa,insights importantes da vida de uma profissional em ti na palestra engie,Organizacao
6933d6a3-26d4-4177-97e9-e7325d50bfaa,insights importantes da vida de uma profissional em ti na palestra engie,Carreira
b2b4af06-4544-44ae-8b60-f90bdc1f0fe2,ansiosa pela camisa,Camisa
b2b4af06-4544-44ae-8b60-f90bdc1f0fe2,pelo momento da foto,Momento
b2b4af06-4544-44ae-8b60-f90bdc1f0fe2,pelo momento da foto,Foto
b2b4af06-4544-44ae-8b60-f90bdc1f0fe2,amei participar do painel,Painel
b2b4af06-4544-44ae-8b60-f90bdc1f0fe2,obrigada pelo convite,Convite
c08bca4e-d84f-4567-b938-d29470fd6d02,"amando muito a oportunidade de participar desse evento, incrível",Oportunidade
b26c0a2d-f5a9-4708-a4ec-8603756202d8,minhas alunas estão empolgadíssimas de sair na foto da meninas digitais,Engie
b26c0a2d-f5a9-4708-a4ec-8603756202d8,minhas alunas estão empolgadíssimas de sair na foto da meninas digitais,Foto
b26c0a2d-f5a9-4708-a4ec-8603756202d8,minhas alunas estão empolgadíssimas de sair na foto da meninas digitais,Super
b26c0a2d-f5a9-4708-a4ec-8603756202d8,minhas alunas estão empolgadíssimas de sair na foto da meninas digitais,Mulheres
537d3fe2-2cd9-4d63-a1cf-6c6d288411ff,o jantar de ontem foi muito especial,Jantar
5b1bd074-2e84-4caf-854b-505a36f8a606,"gostei bastante, bons assuntos abordados",Organizacao
1bfbf56f-28e4-4dee-874f-83823030bda3,amei a camiseta 👕 ✨️,Camisa
3f3583d6-1037-423a-9a58-0b27ea89d428,a blusa do wit é linda demais,Organizacao
1b4e9684-e087-4145-88d4-125c44975a1c,lindos relatos de trajetória profissional,Trajetoria
1b4e9684-e087-4145-88d4-125c44975a1c,lindos relatos de trajetória profissional,Artigos
7ab458bd-970a-40e5-9525-ee10be806901,"as palestras muito ricas, amei tudo",Palestra
3f3583d6-1037-423a-9a58-0b27ea89d428,organização do evento arrasou,Organizacao
1b4e9684-e087-4145-88d4-125c44975a1c,"a palestra foi maravilhosa, seria interessante se o meninas digitais tivesse iniciativas concretas para empregar nossa comunidade, criando parcerias com instituições privadas",Parcerias
1b4e9684-e087-4145-88d4-125c44975a1c,"a palestra foi maravilhosa, seria interessante se o meninas digitais tivesse iniciativas concretas para empregar nossa comunidade, criando parcerias com instituições privadas",Projetos
1b4e9684-e087-4145-88d4-125c44975a1c,"a palestra foi maravilhosa, seria interessante se o meninas digitais tivesse iniciativas concretas para empregar nossa comunidade, criando parcerias com instituições privadas",Comunidade
1b4e9684-e087-4145-88d4-125c44975a1c,"a palestra foi maravilhosa, seria interessante se o meninas digitais tivesse iniciativas concretas para empregar nossa comunidade, criando parcerias com instituições privadas",Mulheres
1b4e9684-e087-4145-88d4-125c44975a1c,"a palestra foi maravilhosa, seria interessante se o meninas digitais tivesse iniciativas concretas para empregar nossa comunidade, criando parcerias com instituições privadas",Carreira
1b4e9684-e087-4145-88d4-125c44975a1c,"a palestra foi maravilhosa, seria interessante se o meninas digitais tivesse iniciativas concretas para empregar nossa comunidade, criando parcerias com instituições privadas",Palestra
1b4e9684-e087-4145-88d4-125c44975a1c,programas parceiros,Programacao
e9b594f7-6309-4190-9032-4dde803e2d6a,muito linda a camisa das meninas digitais ❤️❤️,Mulheres
e9b594f7-6309-4190-9032-4dde803e2d6a,muito linda a camisa das meninas digitais ❤️❤️,Camisa
af226d00-c366-4e2d-9c27-2b3ed3d78273,conhecimentos extremamente valiosos,Conhecimento
af226d00-c366-4e2d-9c27-2b3ed3d78273,conhecimentos extremamente valiosos,Enriquecedora
908bb7b4-88ca-4d4c-83d1-513a4e11c569,amei a camisa das meninas digitais,Mulheres
908bb7b4-88ca-4d4c-83d1-513a4e11c569,amei a camisa das meninas digitais,Camisa
908bb7b4-88ca-4d4c-83d1-513a4e11c569,a corrida do csbc foi top,Carreiras
cd5e94b1-51c2-4147-a20b-9e1345a0adad,eu amei o encontro dos projetos parceiros da meninonas digitais,Meninos
cd5e94b1-51c2-4147-a20b-9e1345a0adad,eu amei o encontro dos projetos parceiros da meninonas digitais,Projetos
cd5e94b1-51c2-4147-a20b-9e1345a0adad,eu amei o encontro dos projetos parceiros da meninonas digitais,Encontro
cd5e94b1-51c2-4147-a20b-9e1345a0adad,estou ansiosa para a palestra da embraer 😍😍,Embraer
cd5e94b1-51c2-4147-a20b-9e1345a0adad,estou ansiosa para a palestra da embraer 😍😍,Palestra
af226d00-c366-4e2d-9c27-2b3ed3d78273,amei a camiseta das meninas digitais,Mulheres
af226d00-c366-4e2d-9c27-2b3ed3d78273,amei a camiseta das meninas digitais,Camisa
5c7c797e-febc-42ad-883a-7aaefc221bb2,camisa maravilhosa ❤️,Camisa
e56b565e-2680-4f05-bfb5-f672c691d632,a camiseta é belíssima,Camisa
489050ba-f6ce-4f05-a8ce-d6bdee47371a,"muito feliz em estar fazendo parte do wit esse ano, o mar azul da foto foi sensacional",Foto
489050ba-f6ce-4f05-a8ce-d6bdee47371a,"muito feliz em estar fazendo parte do wit esse ano, o mar azul da foto foi sensacional",Organizacao
3853a3fa-b147-4e93-b479-539e9c2370b2,"adorei a animação da senhorinha na hora da fotografia, amei a receptivo",Mulheres
3853a3fa-b147-4e93-b479-539e9c2370b2,"adorei a animação da senhorinha na hora da fotografia, amei a receptivo",Momento
3853a3fa-b147-4e93-b479-539e9c2370b2,"adorei a animação da senhorinha na hora da fotografia, amei a receptivo",Animacao
3853a3fa-b147-4e93-b479-539e9c2370b2,"adorei a animação da senhorinha na hora da fotografia, amei a receptivo",Foto
8a9fc84a-4a91-46ee-b112-e39d627e2abd,amei a blusa do wit,Organizacao
97bb898c-af32-4429-b56c-5914309a8775,ansiosa pela apresentação dos banners,Palestra
97bb898c-af32-4429-b56c-5914309a8775,ansiosa pela apresentação dos banners,Banners
5c7c797e-febc-42ad-883a-7aaefc221bb2,muito obrigada meninas,Mulheres
e6c29589-e8e1-47aa-be9e-aecde3b1f82b,adorei os temas,Organizacao
e6c29589-e8e1-47aa-be9e-aecde3b1f82b,"salas aconchegantes, só o ar que tá muito gelado",Organizacao
5ca22f49-b601-4a36-81af-dba71e05cf97,palestras muito boas,Palestra
8e1a9311-52fe-4567-8c58-70f0e2281925,renacee md é maravilhoso,Renacee
fa22c635-07b6-4718-9309-2665ad2d1a12,muito legal ver os outros projetos do cnpq,Projetos
fa22c635-07b6-4718-9309-2665ad2d1a12,muito legal ver os outros projetos do cnpq,Cnpq
8e1a9311-52fe-4567-8c58-70f0e2281925,ansiosa pela foto oficial desse ano,Foto
fd51eca2-7207-474a-8495-5c0e5f20aea5,muito boa as histórias,Artigos
